time,BTC,XRP,BNB,ADA,LINK,ZEC,TRX,LTC,PAXG,AVAX,BCH,XAUT,AAVE,UNI,DASH,DOT,XLM,HBAR,NEAR,XMR,SNX,CRV,FET,FIL,BTCB,MLN,ZEN,ATOM,INJ,ALGO,ETC,OKB,RUNE,XDC,STORJ,COMP,BAT,VET,MANA,AR,SUSHI,CRO,AXS,TRB,OM,DEGO,CHZ,RSR,NEO,ZRX,VRA,THETA,KNC,QNT,UMA,XTZ,CELO,QTUM,CLO,CHR,EGLD,BSV,ACH,XYO,STEEM,LPT,IOTX,XVG,BEAM,KDA,YFI,CTC,KSM,ARPA,NMR,WAVES,PRO,ARK,ETH,SOL,DOGE
2022-03-01,44428.47,0.7844,408.83,0.9631,15.36,119.11,0.06219,112.61,1929.08,86.85,328.75,1943.99,143.34,10.35,100.0,18.9,0.1987,0.2273,11.8,177.8,4.181,2.545,0.3632,20.97,40794.22,58.82,39.32,31.14,5.651,0.8567,30.35,18.34,5.537,0.05316,1.082,125.66,0.7541,0.05314,2.839,33.81,3.473,0.4396,57.09,22.08,0.08692,3.0,0.1955,0.01457,24.18,0.5735,0.02444,3.283,2.574,119.29,9.432,3.497,2.67,6.705,0.006826,0.4327,152.12,87.66,0.04949,0.02045,0.3432,27.28,0.1054,0.01052,0.3243,7.402,21750.79,1.308,138.57,0.07858,30.86,17.44,1.882,0.9308,2972.49,98.65,0.1339379996061325
2022-03-02,43935.37,0.7692,409.32,0.939,15.29,125.88,0.06153,110.36,1925.69,83.39,320.29,1926.43,137.64,10.05,100.88,18.61,0.1936,0.2231,11.07,177.85,3.97,2.646,0.3394,20.72,40341.46,60.66,38.91,32.26,5.65,0.8205,29.57,18.3,5.44,0.05158,1.073,120.71,0.7311,0.05308,2.754,31.64,3.41,0.4462,55.57,20.76,0.084405,3.211,0.1971,0.01395,23.95,0.5707,0.02285,3.182,2.781,117.95,8.409,3.499,2.59,6.493,0.006815,0.4222,152.59,86.11,0.04679,0.01894,0.3335,26.56,0.1047,0.01046,0.3655,7.632,22357.6,1.239,138.31,0.07759,30.37,17.9,1.766,0.9187,2950.12,100.65,0.1329900026321411
2022-03-03,42474.37,0.7521,402.77,0.9023,14.9,129.05,0.06001,111.43,1931.47,78.61,315.31,1937.3,130.01,9.551,96.85,18.03,0.188,0.2213,11.05,172.15,3.806,2.508,0.3209,20.13,38999.97,57.4,38.1,34.06,5.993,0.7977,30.24,19.18,5.318,0.05033,1.042,117.33,0.7111,0.05467,2.637,31.55,3.309,0.4304,53.28,19.77,0.08189,2.953,0.1972,0.01298,23.61,0.5347,0.02251,3.063,2.774,127.29,9.645,3.399,2.56,6.391,0.007235,0.401,146.71,83.46,0.04681,0.01876,0.3245,25.18,0.1013,0.009958,0.3606,7.48,21698.38,1.164,132.05,0.07234,30.05,18.32,1.868,0.8945,2834.47,95.54,0.12961000204086304
2022-03-04,39154.4,0.7126,374.15,0.8446,13.72,116.98,0.05827,101.07,1968.98,75.56,290.26,1974.79,124.28,8.804,89.4,16.79,0.1761,0.2056,10.42,159.87,3.618,2.249,0.31,18.82,38480.94,51.68,33.63,30.49,5.482,0.7605,27.63,18.1,5.263,0.04969,0.9424,108.63,0.6569,0.04898,2.473,28.63,3.035,0.3966,49.72,18.21,0.07658,2.756,0.1951,0.01191,21.5,0.4945,0.02036,2.817,2.5,118.62,9.224,3.08,2.67,5.928,0.006815,0.3751,132.97,79.48,0.04415,0.01769,0.3047,22.86,0.09604,0.009519,0.3289,6.77,19861.43,1.108,120.67,0.06934,28.68,18.5,1.736,0.8626,2617.16,88.25,0.12259099632501602
2022-03-05,39407.02,0.7542,384.81,0.8654,14.02,116.54,0.06041,104.92,1971.82,76.67,294.39,1974.19,124.55,9.017,89.68,17.32,0.1803,0.2102,10.51,165.98,3.861,2.246,0.3428,19.11,38729.22,52.99,34.69,30.92,5.679,0.7747,27.86,18.18,4.791,0.05037,0.9593,109.73,0.675,0.05042,2.559,29.37,3.102,0.4099,51.87,19.06,0.07919,2.911,0.2325,0.0123,21.73,0.5008,0.02049,2.882,2.346,120.88,9.313,3.141,2.86,6.078,0.007016,0.3949,137.77,81.26,0.04511,0.0187,0.3125,23.37,0.1034,0.009612,0.331,7.097,20257.19,1.162,122.67,0.07081,29.9,17.25,1.743,0.8733,2664.83,89.65,0.12499599903821945
2022-03-06,38428.92,0.7249,374.84,0.823,13.32,107.26,0.05888,101.09,1992.16,72.46,282.04,1991.68,116.74,8.47,85.62,16.97,0.1727,0.2024,10.13,159.02,3.551,2.06,0.316,18.39,37767.94,52.59,33.27,28.15,5.38,0.7458,26.57,17.97,4.693,0.04924,0.918,101.09,0.6381,0.04761,2.417,28.17,2.902,0.3915,48.83,17.63,0.07734,2.999,0.2075,0.01154,20.49,0.479,0.0196,2.701,2.231,110.52,8.411,2.971,2.56,5.76,0.006859,0.3666,132.81,77.78,0.04288,0.01701,0.3038,22.03,0.09868,0.009333,0.3059,6.506,18220.06,1.122,119.71,0.06887,28.82,17.82,1.637,0.8573,2555.04,84.54,0.12076599895954132
2022-03-07,38030.63,0.7205,380.84,0.7955,12.7,109.91,0.05866,98.54,2003.46,71.82,274.64,2006.2,116.73,8.314,86.01,16.42,0.1701,0.2064,9.698,158.02,3.624,1.987,0.3245,17.84,37376.5,50.93,33.8,28.37,5.248,0.731,26.19,17.68,4.272,0.0463,0.8897,101.34,0.6347,0.04602,2.362,29.9,2.881,0.3785,46.21,18.4,0.075425,2.964,0.1946,0.01175,20.32,0.4723,0.01864,2.721,2.476,110.64,7.8,2.93,2.79,5.701,0.006916,0.3647,131.09,76.48,0.04173,0.01694,0.3111,22.41,0.0947,0.008896,0.297,6.245,18398.32,1.115,120.6,0.06748,28.16,22.56,1.643,0.831,2497.77,82.13,0.11710499972105026
2022-03-08,38748.52,0.721,381.48,0.802,13.09,139.07,0.06058,100.73,2051.2,72.98,284.82,2049.67,121.68,8.829,96.26,16.99,0.1733,0.205,9.73,203.24,3.91,2.035,0.32,18.05,38082.05,51.63,39.61,27.87,5.223,0.7401,26.77,17.8,4.091,0.04738,0.9313,104.17,0.6579,0.04664,2.393,32.57,2.899,0.3871,46.41,18.57,0.07351,2.917,0.1948,0.01213,20.48,0.4982,0.02092,2.842,3.057,111.1,7.836,3.018,2.73,5.733,0.006796,0.3685,132.4,78.81,0.04054,0.01688,0.3123,23.39,0.09562,0.01031,0.3344,6.281,19341.54,1.111,122.41,0.06953,28.1,22.36,1.635,0.8571,2576.75,82.25,0.11702899634838104
2022-03-09,41962.85,0.7659,393.4,0.8489,14.01,141.45,0.06082,106.88,1995.41,77.61,307.46,1992.6,127.51,9.21,99.71,17.87,0.1889,0.2127,11.63,188.54,4.745,2.158,0.357,18.82,41241.09,52.45,41.6,30.05,5.342,0.7675,28.05,18.59,5.495,0.05542,0.9886,110.01,0.6852,0.04852,2.495,37.27,3.188,0.4086,48.59,20.31,0.07625,3.045,0.2007,0.01303,21.15,0.5227,0.02266,3.064,3.11,118.86,8.067,3.18,2.881,6.043,0.006893,0.3911,141.71,83.25,0.04199,0.01738,0.3252,25.07,0.1,0.01059,0.3546,6.618,20388.36,1.151,135.25,0.07166,28.87,28.44,1.641,0.9039,2729.78,88.2,0.12158799916505814
2022-03-10,39443.42,0.7364,372.27,0.8068,13.17,158.01,0.05989,102.58,1999.44,73.95,289.54,1996.92,119.24,8.68,104.69,16.97,0.1788,0.2163,11.06,178.84,4.469,2.045,0.3554,17.9,38764.99,52.02,42.28,28.03,5.084,0.7305,26.7,17.91,5.351,0.053,1.033,103.27,0.6876,0.04705,2.37,31.9,2.983,0.3894,46.78,18.43,0.07226,2.932,0.1965,0.01213,20.67,0.5027,0.0213,2.872,2.765,116.66,7.399,3.06,2.7,6.024,0.006666,0.3735,144.52,78.57,0.04067,0.01703,0.3143,24.22,0.09515,0.009722,0.4059,6.228,19052.84,1.134,126.53,0.06858,27.97,27.35,1.536,0.8618,2608.05,82.94,0.1168849989771843
2022-03-11,38741.03,0.8028,372.02,0.7884,13.05,153.63,0.06022,104.8,1988.09,71.2,287.76,1992.78,116.6,8.52,95.03,17.71,0.1835,0.2056,10.25,170.5,4.168,1.969,0.34,17.37,38074.68,51.3,37.86,27.51,4.943,0.7011,26.5,17.76,5.679,0.05174,0.9632,101.17,0.6531,0.0462,2.306,32.02,2.895,0.3818,45.89,17.86,0.07084,2.801,0.1931,0.01226,20.06,0.4883,0.02015,2.775,2.577,113.05,7.077,2.998,2.58,5.862,0.006774,0.3545,138.89,77.99,0.04006,0.01714,0.3105,22.89,0.09236,0.009444,0.3715,6.536,18542.22,1.123,123.82,0.06619,27.91,25.34,1.494,0.85,2559.56,80.74,0.11560200154781342
2022-03-12,38805.53,0.786,372.46,0.7882,13.16,151.34,0.05965,105.45,1989.97,70.94,290.83,1989.13,120.3,8.467,99.1,18.14,0.185,0.2054,10.33,185.3,4.182,1.977,0.3383,17.68,35631.24,51.78,37.52,27.21,5.025,0.7052,26.29,17.62,6.526,0.05116,1.027,101.63,0.6627,0.04632,2.31,30.7,2.91,0.3882,46.56,17.69,0.0716645454545454,2.814,0.2008,0.01201,19.99,0.4951,0.01979,2.832,2.75,115.94,7.78,3.028,2.55,5.763,0.006742,0.3547,139.51,77.81,0.03969,0.01679,0.313,22.97,0.08993,0.00963,0.3562,6.667,18384.06,1.115,123.63,0.06664,27.62,26.68,1.509,0.8444,2574.75,81.55,0.11513599753379822
2022-03-13,37796.31,0.7604,361.36,0.7905,12.72,155.7,0.05937,101.71,1985.11,68.04,280.16,1976.71,115.81,8.209,93.88,17.2,0.1765,0.1997,9.872,175.9,3.901,1.925,0.3159,17.26,34704.57,50.99,36.31,26.31,4.996,0.6821,25.37,17.44,6.365,0.05199,0.9927,99.07,0.675,0.0445,2.255,30.45,2.789,0.3765,45.3,17.54,0.0724890909090909,2.685,0.1942,0.0117,19.08,0.4751,0.01928,2.69,2.584,112.03,7.354,2.91,2.53,5.57,0.006408,0.3421,135.08,75.29,0.03937,0.01603,0.305,22.26,0.08897,0.008809,0.3447,6.24,18038.03,1.089,117.74,0.06368,27.22,26.69,1.426,0.8088,2518.94,78.94,0.11160799860954285
2022-03-14,39696.28,0.7749,373.49,0.8029,13.41,149.5,0.06008,105.61,1960.41,69.02,289.6,1956.04,118.51,8.485,98.22,17.7,0.1801,0.2035,10.14,185.98,3.967,1.953,0.3238,17.47,36449.12,52.17,38.52,26.84,5.295,0.7068,25.91,18.68,7.282,0.05158,0.9987,101.41,0.7206,0.0459,2.307,30.77,2.895,0.3796,47.89,18.64,0.0733136363636363,2.742,0.1956,0.01284,19.57,0.4904,0.01985,2.781,2.902,113.46,7.574,3.0,2.49,5.756,0.006412,0.3537,143.22,75.62,0.03986,0.01618,0.3138,23.44,0.09214,0.009151,0.3612,6.383,18529.58,1.143,120.4,0.06652,27.37,26.48,1.449,0.8293,2590.7,81.17,0.11404799669981003
2022-03-15,39314.86,0.7661,371.76,0.799,13.7,136.26,0.06052,106.96,1922.66,69.81,289.56,1922.39,122.04,8.711,95.22,17.81,0.1827,0.2004,10.12,183.13,3.938,1.953,0.3267,16.81,36098.9,52.46,35.92,26.89,5.142,0.717,25.86,18.21,7.394,0.05178,0.9934,104.35,0.7848,0.0459,2.273,29.95,2.922,0.3846,46.86,18.74,0.0741381818181818,2.706,0.1914,0.012,19.44,0.491,0.01966,2.727,3.048,110.36,7.638,2.971,2.41,5.732,0.006614,0.3613,156.83,75.88,0.03908,0.01615,0.3125,23.11,0.1006,0.008807,0.3515,6.011,18496.28,1.111,125.48,0.06546,27.11,27.94,1.36,0.8095,2620.15,82.96,0.1127839982509613
2022-03-16,41133.64,0.7927,385.68,0.839,14.69,153.95,0.06109,111.42,1933.76,74.12,299.82,1921.81,141.62,9.092,98.39,19.05,0.1893,0.205,10.82,189.46,4.215,2.096,0.3292,17.42,37768.91,53.94,38.64,28.98,5.335,0.7377,27.36,19.09,7.693,0.05189,1.051,110.73,0.8232,0.0485,2.492,33.98,3.111,0.4059,50.46,19.73,0.0749627272727272,2.739,0.2034,0.01374,20.5,0.5116,0.02098,2.906,3.059,117.28,7.796,3.109,2.57,6.018,0.006461,0.3916,163.84,78.2,0.04067,0.017,0.3203,24.3,0.09983,0.008952,0.3554,6.298,19217.94,1.1566,130.6,0.07063,28.13,28.49,1.322,0.8457,2772.06,87.9,0.116907998919487
2022-03-17,40956.79,0.794,392.14,0.8369,14.42,152.92,0.06074,110.25,1950.51,79.47,296.51,1942.5,155.93,9.228,96.43,18.75,0.1897,0.2056,10.73,187.95,4.378,2.128,0.3297,17.44,37606.52,54.02,38.72,28.16,5.349,0.742,27.15,14.45,7.904,0.05307,1.053,111.63,0.85,0.0484,2.441,33.55,3.169,0.4011,50.3,19.15,0.0757872727272727,3.062,0.2108,0.01307,20.71,0.5163,0.02007,2.854,3.113,114.23,7.744,3.081,2.92,5.939,0.006671,0.3977,157.15,77.9,0.03978,0.01684,0.3223,24.69,0.0962,0.009206,0.3522,6.168,19415.31,1.2022,133.2,0.06828,27.9,28.21,1.361,0.8449,2814.85,87.88,0.11650200188159943
2022-03-18,41790.97,0.7969,397.44,0.8522,15.03,172.14,0.06166,111.96,1926.16,85.72,305.8,1918.81,159.87,9.641,98.86,18.97,0.1929,0.2083,11.37,195.25,5.021,2.25,0.3306,17.61,38372.47,55.58,41.06,28.68,5.345,0.7559,28.05,15.17,8.802,0.0538,1.072,119.53,0.8412,0.0496,2.453,33.93,3.309,0.4061,50.5,20.21,0.0766118181818181,2.859,0.2087,0.01329,20.96,0.5375,0.02048,2.918,3.39,116.39,7.648,3.168,3.09,6.127,0.007001,0.4037,158.85,80.45,0.0395,0.01673,0.3283,25.79,0.09596,0.009347,0.3519,6.302,20583.36,1.2478,148.48,0.07092,28.09,32.79,1.346,0.8647,2945.34,89.82,0.11930599808692932
2022-03-19,42235.02,0.82,400.1,0.9032,15.01,179.74,0.0619,116.95,1919.69,89.58,328.18,1921.29,157.2,9.739,102.98,19.41,0.2005,0.2103,11.31,197.58,5.167,2.285,0.3437,18.21,38780.2,58.71,41.99,28.65,5.537,0.7656,33.92,16.73,8.826,0.05313,1.092,119.7,0.8421,0.0514,2.507,33.86,3.356,0.4182,52.06,20.57,0.0774363636363636,2.97,0.2112,0.01379,22.08,0.5477,0.02112,2.985,3.327,119.99,7.686,3.26,3.05,6.355,0.007012,0.4338,160.16,83.33,0.0422,0.02064,0.341,27.71,0.09706,0.009599,0.3611,6.306,20722.81,1.2934,147.06,0.07196,29.06,32.56,1.536,0.8861,2946.26,92.42,0.12356899678707123
2022-03-20,41243.16,0.8055,390.87,0.8775,14.55,173.71,0.06155,114.85,1923.27,84.75,327.51,1913.45,152.83,9.327,115.55,18.66,0.1972,0.209,10.65,194.54,5.204,2.149,0.3271,17.65,37869.47,56.1,41.05,27.81,5.329,0.741,38.14,14.94,8.595,0.05184,1.073,115.23,0.8199,0.05,2.401,32.38,3.235,0.4059,49.85,19.62,0.078260909090909,3.196,0.2035,0.01316,22.67,0.5494,0.02021,2.878,3.241,118.64,7.571,3.323,2.87,6.969,0.007018,0.4009,160.68,85.08,0.04004,0.01857,0.3339,26.24,0.09581,0.0093,0.3716,6.087,19927.98,1.339,152.97,0.0703,29.09,32.52,1.691,0.8607,2860.46,88.61,0.11915399879217148
2022-03-21,41043.9,0.8384,396.15,0.9186,15.0,181.61,0.06178,116.2,1937.25,86.19,335.17,1929.62,153.9,9.349,123.51,18.78,0.2038,0.2116,10.86,191.59,4.971,2.197,0.34,17.82,37686.51,57.59,43.63,27.93,5.381,0.8269,38.42,13.63,8.696,0.05193,1.106,113.26,0.8161,0.0507,2.407,32.77,3.309,0.4048,50.23,19.75,0.0790854545454545,3.014,0.2036,0.01375,22.58,0.5509,0.02052,2.933,3.167,119.49,7.575,3.249,2.88,6.843,0.006966,0.4068,173.37,84.92,0.04034,0.01888,0.3373,26.75,0.09377,0.009955,0.3743,6.091,20358.03,1.47,155.31,0.07125,29.57,32.41,1.625,0.8759,2897.98,88.76,0.1193389967083931
2022-03-22,42380.11,0.837,404.31,0.9758,15.44,174.62,0.06344,122.84,1921.15,83.98,376.23,1915.69,152.88,9.76,130.52,20.22,0.207,0.2147,11.07,193.85,5.176,2.267,0.3743,18.3,38913.42,58.35,45.46,28.03,5.467,0.826,50.74,19.63,8.565,0.05295,1.121,114.26,0.8111,0.0532,2.433,32.01,3.451,0.4176,52.4,20.78,0.07991,3.14,0.2088,0.0141,23.86,0.5616,0.02119,3.068,3.295,126.76,7.622,3.3,2.92,7.602,0.007222,0.4099,185.5,91.71,0.04058,0.01899,0.3458,27.98,0.1041,0.009975,0.3717,6.132,20309.7,1.554,158.46,0.07257,29.9,32.58,1.443,0.9196,2973.13,90.51,0.12248100340366364
2022-03-23,42904.1,0.8378,408.6,1.108,15.84,182.11,0.06432,122.51,1948.13,86.02,364.17,1939.25,156.01,10.01,129.71,21.01,0.2095,0.2181,12.49,197.27,5.379,2.385,0.3988,19.33,39394.54,57.76,45.54,28.23,5.595,0.8388,45.18,20.14,8.429,0.05402,1.159,116.46,0.8343,0.0561,2.541,32.82,3.686,0.4339,58.36,22.02,0.0811,3.141,0.214,0.01456,24.34,0.5897,0.02145,3.195,3.185,126.9,7.615,3.452,3.14,7.889,0.007071,0.4703,185.73,90.83,0.04101,0.0192,0.3645,28.49,0.1023,0.01043,0.3703,6.354,20451.69,1.832,161.71,0.07605,29.88,31.94,1.565,0.9289,3031.07,95.1,0.12972700595855713
2022-03-24,44006.77,0.8429,414.39,1.131,16.17,193.01,0.06565,126.54,1955.45,87.57,366.41,1951.3,168.1,10.79,130.04,21.26,0.215,0.2203,12.91,204.06,5.282,2.382,0.4406,19.64,40407.02,58.5,45.36,29.28,5.972,0.8919,48.66,21.38,8.229,0.05647,1.183,118.88,0.8586,0.0576,2.699,32.81,3.664,0.4503,70.36,21.78,0.08187,3.116,0.221,0.01469,24.41,0.5908,0.02332,3.293,3.128,136.28,7.907,3.539,3.12,7.866,0.007153,0.4758,192.31,91.05,0.04204,0.02128,0.372,27.96,0.1015,0.01066,0.3807,6.539,21224.74,2.085,162.96,0.08342,29.71,31.33,1.496,0.9175,3108.06,102.22,0.13654999434947968
2022-03-25,44331.36,0.8245,410.37,1.097,15.6,195.41,0.06434,124.01,1956.56,83.58,365.34,1950.99,162.52,10.58,126.26,20.54,0.2113,0.2235,12.23,199.93,5.051,2.284,0.405,18.84,40705.05,57.94,44.8,28.14,5.745,0.8896,48.15,21.6,9.505,0.05769,1.172,116.2,0.8341,0.0556,2.592,34.33,3.616,0.4557,71.56,21.53,0.08008,3.079,0.2475,0.0141,24.19,0.5848,0.02172,3.169,3.138,137.44,7.625,3.511,3.09,8.262,0.007441,0.4581,181.76,89.77,0.0411,0.02041,0.3604,27.78,0.1017,0.01034,0.3719,6.809,20591.64,1.567,166.41,0.0803,29.96,31.21,1.497,0.9434,3106.67,98.66,0.13101300597190857
2022-03-26,44542.31,0.8332,416.23,1.153,15.85,204.97,0.06633,124.86,1961.67,86.02,362.14,1949.72,163.38,10.64,128.15,20.93,0.2159,0.227,12.73,207.08,5.126,2.41,0.432,19.43,40898.75,58.22,46.93,28.81,5.862,0.9122,47.21,22.05,10.62,0.05966,1.255,122.19,0.8571,0.0644,2.618,35.24,3.636,0.4578,66.95,22.24,0.08369,3.146,0.242,0.01499,24.77,0.6262,0.02227,3.297,3.146,141.25,7.708,3.659,3.13,8.236,0.007336,0.46,189.08,90.29,0.04204,0.02062,0.371,27.43,0.1019,0.01096,0.3866,6.744,21142.38,1.467,164.54,0.08146,30.53,32.73,1.523,0.9813,3143.18,101.76,0.13586799800395966
2022-03-27,46842.14,0.8579,430.8,1.184,16.86,210.59,0.06908,129.67,1953.27,89.98,376.8,1948.8,169.24,11.42,133.08,22.47,0.2299,0.2421,13.2,215.71,5.412,2.619,0.4454,23.69,43010.45,59.75,50.06,29.95,6.113,0.9495,48.03,22.96,10.41,0.06131,1.331,126.2,0.9042,0.075,2.737,37.62,3.991,0.4865,68.31,24.3,0.0867,3.277,0.2694,0.01678,26.05,0.7282,0.02717,3.577,3.195,148.67,7.939,3.86,3.31,8.496,0.007591,0.4865,198.99,95.0,0.04351,0.02076,0.4002,29.11,0.1047,0.01241,0.4,7.003,22274.55,1.36,174.21,0.08442,31.17,32.49,1.645,1.08,3291.58,107.08,0.14473199844360352
2022-03-28,47128.71,0.8636,430.15,1.17,16.49,191.9,0.06885,127.59,1925.78,89.59,368.31,1921.73,167.69,10.91,127.45,22.0,0.2295,0.2359,12.64,214.95,5.357,2.583,0.4296,25.29,43273.58,60.62,47.68,29.37,6.018,0.9072,47.2,21.95,10.03,0.06126,1.292,122.27,0.8723,0.07061,2.676,37.12,3.804,0.4802,66.43,22.94,0.08502,3.258,0.2592,0.0158,25.32,0.6953,0.02592,3.621,3.602,142.34,7.75,3.711,3.23,8.162,0.007421,0.5111,192.66,95.2,0.043,0.02025,0.4048,28.69,0.1028,0.01199,0.3935,6.73,22262.76,1.295,168.49,0.07939,30.82,43.25,1.593,1.224,3336.63,106.47,0.14265699684619904
2022-03-29,47445.3,0.8581,434.48,1.191,16.98,196.04,0.06938,130.08,1918.13,92.88,373.54,1914.95,223.71,11.26,130.51,22.47,0.2333,0.255,14.11,222.19,5.718,2.818,0.4701,26.34,43564.27,61.0,49.12,30.24,5.983,0.9238,49.27,21.6,11.88,0.0599,1.351,147.5,0.895,0.0726,2.696,39.26,4.225,0.4811,64.09,24.45,0.08677,3.644,0.2941,0.01652,26.85,0.7301,0.02752,3.903,3.462,144.95,7.914,3.792,3.46,8.346,0.007538,0.5539,196.95,97.74,0.0451,0.0204,0.4049,29.4,0.1088,0.01205,0.3943,6.799,23363.75,1.276,184.14,0.08469,32.72,50.47,1.577,1.183,3401.99,111.71,0.1444700062274933
2022-03-30,47056.41,0.8612,442.0,1.189,17.2,191.51,0.07334,131.11,1930.3,95.72,379.49,1925.13,222.96,11.69,132.46,22.42,0.2347,0.2535,14.01,221.4,6.642,2.812,0.4692,25.9,43207.2,61.35,50.1,29.94,6.193,0.925,49.66,21.39,11.93,0.05852,1.419,157.67,0.897,0.08514,2.703,38.71,4.473,0.4737,64.35,25.48,0.08835,3.514,0.3011,0.01847,28.13,0.8183,0.02776,3.92,3.464,143.18,8.072,3.822,3.44,8.862,0.007956,0.5503,197.73,98.02,0.04355,0.02037,0.4106,30.69,0.1069,0.01205,0.3934,6.79,23952.31,1.262,188.32,0.08734,31.75,52.02,1.785,1.187,3385.16,120.7,0.14320999383926392
2022-03-31,45522.65,0.8148,428.82,1.142,16.93,178.32,0.07389,123.85,1935.35,97.4,384.3,1934.84,206.8,11.29,127.11,21.35,0.2284,0.2363,13.31,212.73,6.812,2.637,0.4563,24.47,41798.9,59.68,48.78,28.9,5.918,0.9297,47.49,20.94,11.47,0.05722,1.339,149.32,0.8674,0.0781,2.613,36.75,4.405,0.4606,63.47,25.7,0.08699,3.355,0.2832,0.02034,26.85,0.7735,0.02595,4.192,3.26,137.61,7.803,3.729,3.31,8.273,0.007657,0.5204,187.01,94.46,0.04187,0.02088,0.4077,27.75,0.1147,0.01339,0.386,6.355,22248.42,1.238,188.55,0.08443,31.27,54.42,1.68,1.2,3281.64,122.66,0.13782599568367004
2022-04-01,46299.75,0.8279,447.8,1.165,17.35,185.96,0.07494,124.88,1922.78,96.81,377.21,1925.01,244.63,11.59,128.06,22.05,0.2327,0.2466,14.74,218.4,7.714,2.801,0.4769,25.53,42512.43,62.02,51.24,29.42,6.264,0.9391,47.16,21.3,12.35,0.05746,1.38,158.81,0.8953,0.0809,2.648,39.62,4.51,0.4813,66.2,27.8,0.09158,3.715,0.2815,0.02066,27.84,0.8156,0.02778,4.092,3.288,141.51,7.979,3.91,3.42,8.447,0.007914,0.5486,198.12,95.79,0.04301,0.02145,0.4206,28.83,0.1164,0.01456,0.4269,6.852,23499.98,1.263,189.39,0.08919,31.91,52.17,1.596,1.279,3449.55,134.43,0.14131499826908112
2022-04-02,45822.28,0.8241,437.17,1.156,17.4,177.53,0.07319,124.85,1922.24,95.91,372.49,1924.33,237.81,11.65,127.28,22.59,0.2332,0.245,14.84,212.66,7.195,2.892,0.4602,23.91,42156.5,61.92,48.39,31.31,6.145,0.9072,45.51,20.69,11.43,0.05884,1.408,150.31,0.9195,0.0771,2.639,39.16,4.351,0.4787,65.24,28.45,0.09473,3.589,0.2779,0.01956,27.48,0.8495,0.02887,4.079,3.313,140.37,7.942,3.909,3.46,8.312,0.007706,0.5837,191.81,99.02,0.04171,0.02236,0.4285,29.3,0.1145,0.01343,0.4188,7.199,23319.13,1.269,201.3,0.0888,30.84,48.82,1.561,1.234,3445.06,132.2,0.13891300559043884
2022-04-03,46414.26,0.8429,450.26,1.186,18.08,179.67,0.0731,128.78,1922.94,98.14,378.72,1923.29,243.11,11.88,132.69,23.2,0.2371,0.2481,16.78,217.4,7.318,2.95,0.471,25.44,42701.12,63.78,49.61,31.96,6.368,0.9351,46.72,21.29,11.22,0.06011,1.457,171.57,0.9476,0.0827,2.724,40.85,4.445,0.4805,66.63,28.7,0.09933,3.804,0.2837,0.0198,28.0,0.912,0.02971,4.051,3.276,140.03,8.243,4.041,3.83,8.521,0.007653,0.6132,195.31,100.44,0.04278,0.02267,0.4248,29.53,0.1159,0.0142,0.4484,7.617,25224.12,1.306,201.58,0.09109,31.41,46.87,1.534,1.248,3522.83,136.78,0.14645299315452576
2022-04-04,46609.36,0.8265,447.85,1.212,17.51,173.67,0.07071,124.77,1929.85,96.05,376.11,1930.75,237.97,11.56,133.32,22.9,0.232,0.2387,17.1,222.09,6.957,2.92,0.48,25.25,42880.61,61.67,49.05,30.84,6.367,0.8826,46.76,20.86,11.07,0.05954,1.348,163.46,0.8904,0.0789,2.657,39.0,4.345,0.4842,63.84,27.39,0.1098,3.904,0.2706,0.0187,27.14,0.8916,0.0289,3.844,3.205,139.27,8.133,3.9,4.88,8.252,0.0076,0.6461,191.24,97.93,0.04247,0.02182,0.3988,27.94,0.1121,0.01369,0.4335,7.308,23817.49,1.238,188.86,0.08994,31.39,34.62,1.568,1.169,3521.24,132.41,0.14859099686145782
